ቅድመ	postedited_morphemes.json
በመላው	postedited_morphemes.json
በቅርሱ	postedited_morphemes.json
በባንኩ	postedited_morphemes.json
በኋላ	postedited_morphemes.json
በአሁኑ	postedited_morphemes.json
በእክስጉሥ	postedited_morphemes.json
በከፍተኛ	postedited_morphemes.json
በኮብል	postedited_morphemes.json
በዚህች	postedited_morphemes.json
በግምት	postedited_morphemes.json
በጎራዴ	postedited_morphemes.json
በፌደራል	postedited_morphemes.json
በፒኤችዲ	postedited_morphemes.json
ብሄራቸውን	postedited_morphemes.json
ብሉ	postedited_morphemes.json
ተመሳክሮ	postedited_morphemes.json
ተሰጥኦ	postedited_morphemes.json
አረፋ	postedited_morphemes.json
አቃጥላለሁ	postedited_morphemes.json
✍ከምዕራብ	postedited_morphemes.json
አነስተኛ	postedited_morphemes.json
አንትሮፖሎጂስቶች	postedited_morphemes.json
አንድም	postedited_morphemes.json
አንድነት	postedited_morphemes.json
አካታች	postedited_morphemes.json
አዝማሪዎች	postedited_morphemes.json
አፍሪካን	postedited_morphemes.json
አምላካችን	postedited_morphemes.json
ኢስታይዎንን	postedited_morphemes.json
ኤቲኤምተገጥሞለት	postedited_morphemes.json
እንዲሁም	postedited_morphemes.json
ከርስታቸው	postedited_morphemes.json
ከቅርሱ	postedited_morphemes.json
ከታህሳስ	postedited_morphemes.json
ከአራት	postedited_morphemes.json
ከእኤአ	postedited_morphemes.json
ከጥቂት	postedited_morphemes.json
ኹለተኛው	postedited_morphemes.json
ዋኢማ-ቀመጫቸውን	postedited_morphemes.json
ዋኢማ-24ኛው	postedited_morphemes.json
ዋኢማ-መረጃን	postedited_morphemes.json
ዋኢማ-መንግስት	postedited_morphemes.json
ዋኢማ-የህዝባዊ	postedited_morphemes.json
ዋኢማ-የአፍሪካን	postedited_morphemes.json
ዋኢማ-የፊታችን	postedited_morphemes.json
ዙርያ	postedited_morphemes.json
ዝክረ	postedited_morphemes.json
የልምምጥ	postedited_morphemes.json
የሕማማት	postedited_morphemes.json
የሕዝብ	postedited_morphemes.json
የሚካኤል	postedited_morphemes.json
የሚፈለፈሉት	postedited_morphemes.json
የረመዳን	postedited_morphemes.json
የራሳቸውን	postedited_morphemes.json
የራስ	postedited_morphemes.json
የሰላማዊ	postedited_morphemes.json
የሰዓት	postedited_morphemes.json
የቀድሞው	postedited_morphemes.json
የበላይ	postedited_morphemes.json
የባቡር	postedited_morphemes.json
የባቡርም	postedited_morphemes.json
የቤት	postedited_morphemes.json
የንግድ	postedited_morphemes.json
የአሁኑ	postedited_morphemes.json
የአማርኛ	postedited_morphemes.json
የአሶሣ	postedited_morphemes.json
የአክሱም	postedited_morphemes.json
የአገሬው	postedited_morphemes.json
የአፍሪካ	postedited_morphemes.json
የእድገትና	postedited_morphemes.json
የኮምፒዩተር	postedited_morphemes.json
የወርቅ	postedited_morphemes.json
የውስጥ	postedited_morphemes.json
የዐፄ	postedited_morphemes.json
የይሁዳንና	postedited_morphemes.json
የደብረወርቅ	postedited_morphemes.json
የግሪክ	postedited_morphemes.json
የፍስክ	postedited_morphemes.json
ዩኒቨርሲቲዎች	postedited_morphemes.json
ይኸም	postedited_morphemes.json
ይድነቃቸው	postedited_morphemes.json
በሀገራችን	postedited_morphemes.json
ጃይካገለጸ	postedited_morphemes.json
ገመናውን	postedited_morphemes.json
ግዛቱ	postedited_morphemes.json
ጥልያንን	postedited_morphemes.json
ጥቅሱ	postedited_morphemes.json
ጸጥታ	postedited_morphemes.json
ፈረሰኛ	postedited_morphemes.json
ፈረስና	postedited_morphemes.json
ፎቶዎቹን	postedited_morphemes.json
ፓስወርዳቸውን	postedited_morphemes.json
እቴጌም	postedited_morphemes.json
ጌታችን	postedited_morphemes.json
በጋምቤላ	postedited_morphemes.json
ወዳገራቸው	postedited_morphemes.json
ንግሥተ	postedited_morphemes.json
ጉዞአቸውን	postedited_morphemes.json
በምሁራኑ	postedited_morphemes.json
-በኢትዮጵያ	postedited_morphemes.json
ሰላምና	postedited_morphemes.json
ከአሰላ	postedited_morphemes.json
------የአየር	postedited_morphemes.json
------የኢትዮጵያ	postedited_morphemes.json
----በሥልጣናቸው	postedited_morphemes.json
---ህብረቱ	postedited_morphemes.json
---ህጎችን	postedited_morphemes.json
---ለለውጥ	postedited_morphemes.json
---ለመልካም	postedited_morphemes.json
---ለመፍጠር	postedited_morphemes.json
---ለሚከሰቱ	postedited_morphemes.json
---ለማስገንዘብ	postedited_morphemes.json
---ለሽልማት	postedited_morphemes.json
---ለአገር	postedited_morphemes.json
---ለአፍሪካ	postedited_morphemes.json
---ለዕቅድ	postedited_morphemes.json
---ለዚህም	postedited_morphemes.json
---ለዲያስፖራው	postedited_morphemes.json
---ሉአላዊነት	postedited_morphemes.json
---ሊኖር	postedited_morphemes.json
---ሌሎች	postedited_morphemes.json
---ልማት	postedited_morphemes.json
---መሪ	postedited_morphemes.json
---መሪዎች	postedited_morphemes.json
---መስራት	postedited_morphemes.json
---መብትና	postedited_morphemes.json
---መንገዶች	postedited_morphemes.json
---መንግስት	postedited_morphemes.json
---መኖሪያቸውን	postedited_morphemes.json
---መደበኛ	postedited_morphemes.json
---መግለጫው	postedited_morphemes.json
---መጠናከር	postedited_morphemes.json
---መፍትሄዎችን	postedited_morphemes.json
---ሚኒስትሩ	postedited_morphemes.json
---ማክበር	postedited_morphemes.json
---ማድረግ	postedited_morphemes.json
---ሥራ	postedited_morphemes.json
---ሥራውን	postedited_morphemes.json
---ሥርአቱ	postedited_morphemes.json
---ስምምነት	postedited_morphemes.json
---ሸለመ	postedited_morphemes.json
---ሽልማቱን	postedited_morphemes.json
---ቀዳሚ	postedited_morphemes.json
---ቅንጅት	postedited_morphemes.json
---ቆይቷል	postedited_morphemes.json
---በሁለተኛው	postedited_morphemes.json
---በህብረተሰቡ	postedited_morphemes.json
---በላይ	postedited_morphemes.json
---በመምረጥ	postedited_morphemes.json
---በሚል	postedited_morphemes.json
---በሚኖሩባቸው	postedited_morphemes.json
---በሺዎች	postedited_morphemes.json
---በሽልማት	postedited_morphemes.json
---በቀጣይ	postedited_morphemes.json
---በቅንጅት	postedited_morphemes.json
---በበኩላቸው	postedited_morphemes.json
---በበዓሉ	postedited_morphemes.json
---በባህርዳር	postedited_morphemes.json
---በትብብር	postedited_morphemes.json
---በንግድ	postedited_morphemes.json
---በአዲስ	postedited_morphemes.json
---በአገሩ	postedited_morphemes.json
---በአፍሪካ	postedited_morphemes.json
---በአፍሪካዊያን	postedited_morphemes.json
---በእጃችን	postedited_morphemes.json
---በዓልም	postedited_morphemes.json
---በጉባኤው	postedited_morphemes.json
---በጥሩ	postedited_morphemes.json
---ባለስልጣን	postedited_morphemes.json
---ቤቱ	postedited_morphemes.json
---ብለዋል	postedited_morphemes.json
---ብሏል	postedited_morphemes.json
---ተሳትፎው	postedited_morphemes.json
---ተሸልመዋል	postedited_morphemes.json
---ተቀብለውላቸዋል	postedited_morphemes.json
---ተችሏል	postedited_morphemes.json
---ተደርጓል	postedited_morphemes.json
---ተግባራት	postedited_morphemes.json
---ተጠናክሮ	postedited_morphemes.json
---ትኩረት	postedited_morphemes.json
---ትውልደ	postedited_morphemes.json
---ችግሮች	postedited_morphemes.json
---አህጉራዊ	postedited_morphemes.json
---አልበሽርን	postedited_morphemes.json
---አመልክቷል	postedited_morphemes.json
---አስተዋዕኦ	postedited_morphemes.json
---አስተዳደርም	postedited_morphemes.json
---አብዛኛው	postedited_morphemes.json
---አይችልምና	postedited_morphemes.json
---አድርጓል	postedited_morphemes.json
---አገራት	postedited_morphemes.json
---አገራዊ	postedited_morphemes.json
---አገናኝ	postedited_morphemes.json
---አጠቃላይ	postedited_morphemes.json
---አፈፃፀም	postedited_morphemes.json
---አፋጥኖ	postedited_morphemes.json
---አፍሪካን	postedited_morphemes.json
---አፍሪካዊ	postedited_morphemes.json
---አፍሪካዊያን	postedited_morphemes.json
---ኢትዮጵያውያን	postedited_morphemes.json
---ኢትዮጵያውያንና	postedited_morphemes.json
---ኢንስቲትዩትበመንግስታቱ	postedited_morphemes.json
---ኢንቨትስመንትና	postedited_morphemes.json
---እሴቶች	postedited_morphemes.json
---እንደከፈልነው	postedited_morphemes.json
---እንዲሁም	postedited_morphemes.json
---እንዲሻሻል	postedited_morphemes.json
---እንዲቻልም	postedited_morphemes.json
---እንዲከበር	postedited_morphemes.json
---ከሐምሌ	postedited_morphemes.json
---ከባድና	postedited_morphemes.json
---ከተማ	postedited_morphemes.json
---ከአፍሪካዊያን	postedited_morphemes.json
---ከፍተኛ	postedited_morphemes.json
---ካሳ	postedited_morphemes.json
---ክብራችን	postedited_morphemes.json
---ክፍለ	postedited_morphemes.json
---ክፍሎች	postedited_morphemes.json
---ወቅታዊ	postedited_morphemes.json
---ዓመቱ	postedited_morphemes.json
---ዘመቻውን	postedited_morphemes.json
---የህዳሴ	postedited_morphemes.json
---የመንገድ	postedited_morphemes.json
---የመፍትሄ	postedited_morphemes.json
---የሚዘጋጅ	postedited_morphemes.json
---የሚያስችል	postedited_morphemes.json
---የሰላም	postedited_morphemes.json
---የሰላምና	postedited_morphemes.json
---የሰብአዊ	postedited_morphemes.json
---የሱዳኑ	postedited_morphemes.json
---የሱዳኑን	postedited_morphemes.json
---የበጀት	postedited_morphemes.json
---የባህል	postedited_morphemes.json
---የአርብቶ	postedited_morphemes.json
---የአገሪቱ	postedited_morphemes.json
---የአገራት	postedited_morphemes.json
---የአገራቸውን	postedited_morphemes.json
---የአፍሪካ	postedited_morphemes.json
---የአፍሪካን	postedited_morphemes.json
---የኢትዮጵያ	postedited_morphemes.json
---የኮንትራት	postedited_morphemes.json
---የዋናና	postedited_morphemes.json
---የዘንድሮው	postedited_morphemes.json
---የዳያስፖራ	postedited_morphemes.json
---የዳያስፖራውን	postedited_morphemes.json
---የገፅታ	postedited_morphemes.json
---የጥገና	postedited_morphemes.json
---የፌዴራልና	postedited_morphemes.json
---ዩኒቨርሲቲና	postedited_morphemes.json
---ያደረጉ	postedited_morphemes.json
---ያጸደቃቸው	postedited_morphemes.json
---ይኖርብናል	postedited_morphemes.json
---ደረጃ	postedited_morphemes.json
---ደሳለኝንና	postedited_morphemes.json
---ዲያስፖራው	postedited_morphemes.json
---ድርጅት	postedited_morphemes.json
---ድርጅቶች	postedited_morphemes.json
---ጉዞ	postedited_morphemes.json
---ጉዳዮች	postedited_morphemes.json
---ግጭት	postedited_morphemes.json
---ጠቁሟል	postedited_morphemes.json
---ጥቅሙ	postedited_morphemes.json
---ጥናት	postedited_morphemes.json
---ጥገናን	postedited_morphemes.json
---ጨምሮ	postedited_morphemes.json
---ጽህፈት	postedited_morphemes.json
---ፅህፈት	postedited_morphemes.json
---ፕሬዘዳንቱ	postedited_morphemes.json
---ፕሮጀክቶች	postedited_morphemes.json
---ፕሮጀክቶችን	postedited_morphemes.json
--51ኛው	postedited_morphemes.json
--አንዱ	postedited_morphemes.json
--የኢትዮጵያ	postedited_morphemes.json
--የወጭ	postedited_morphemes.json
--ጦሩ	postedited_morphemes.json
-1ህሙማን	postedited_morphemes.json
-1መሳሪያው	postedited_morphemes.json
-1ረዳል	postedited_morphemes.json
-1ስክርቢቶው	postedited_morphemes.json
-1በሰከንዶች	postedited_morphemes.json
-1በሳይንስ	postedited_morphemes.json
-1በዚህ	postedited_morphemes.json
-1በዚህን	postedited_morphemes.json
-1ቫይረስን	postedited_morphemes.json
-1ተችሏል	postedited_morphemes.json
-1ከህክምና	postedited_morphemes.json
-1ካለው	postedited_morphemes.json
-1ካንሰርን	postedited_morphemes.json
-1ካንሰርንና	postedited_morphemes.json
-1ዋጋውም	postedited_morphemes.json
-1የሚል	postedited_morphemes.json
-1የሚገኙ	postedited_morphemes.json
-1የማሳቹሴትስ	postedited_morphemes.json
-1የካንሰር	postedited_morphemes.json
-1የደም	postedited_morphemes.json
-ሀገሪቱ	postedited_morphemes.json
-ለአዲስ	postedited_morphemes.json
-መጠይቅ	postedited_morphemes.json
-ሙከራዎችና	postedited_morphemes.json
-ምድርና	postedited_morphemes.json
-ምግባርና	postedited_morphemes.json
-ሰላምና	postedited_morphemes.json
-ስርአቶች	postedited_morphemes.json
-በህዝብ	postedited_morphemes.json
-በመላው	postedited_morphemes.json
-በዘንድሮውአመት	postedited_morphemes.json
-በደቡብ	postedited_morphemes.json
-ንዋያቸውን	postedited_morphemes.json
-አል-በት-ን	postedited_morphemes.json
-አክራሪነትና	postedited_morphemes.json
-አዲሱ	postedited_morphemes.json
-ኢትዮጵያና	postedited_morphemes.json
-ከሴራሊዮን	postedited_morphemes.json
-ከአንድ	postedited_morphemes.json
-ኬንያን	postedited_morphemes.json
-ወጣቱ	postedited_morphemes.json
-ዘገባው	postedited_morphemes.json
-የህዝቡን	postedited_morphemes.json
-የህዝብ	postedited_morphemes.json
-የሕዝብ	postedited_morphemes.json
-የሚሉ	postedited_morphemes.json
-የሚኒልክ	postedited_morphemes.json
-የሰንደቅ	postedited_morphemes.json
-የሱማሌ	postedited_morphemes.json
-የሱዳኑ	postedited_morphemes.json
-የሴቶች	postedited_morphemes.json
-የሺ	postedited_morphemes.json
-የባህልና	postedited_morphemes.json
-የአርብቶ	postedited_morphemes.json
-የአዲስ	postedited_morphemes.json
-የኢትዮ	postedited_morphemes.json
-የኢትዮጵያ	postedited_morphemes.json
-የኢኮኖሚ	postedited_morphemes.json
-የክልሉ	postedited_morphemes.json
-የውሃና	postedited_morphemes.json
-የዘንድሮው	postedited_morphemes.json
-የዴሞክራሲ	postedited_morphemes.json
-የፌዴራሉ	postedited_morphemes.json
-የፖለቲካ	postedited_morphemes.json
-ጥበብና	postedited_morphemes.json
-ፖሊስንና	postedited_morphemes.json
ማህበራቱ	postedited_morphemes.json
በዲፕሎማሲ	postedited_morphemes.json
-በአማራ	postedited_morphemes.json
ተወዳጅ	postedited_morphemes.json
‹‹የኤርትራ	postedited_morphemes.json
-የደኢህዴን	postedited_morphemes.json
የዘንድሮው	postedited_morphemes.json
የአሰራር	postedited_morphemes.json
ኢትዮጵያውያን	postedited_morphemes.json
ከጡቶችሽ	postedited_morphemes.json
ስንሸሽ	postedited_morphemes.json
በሁዋላ	postedited_morphemes.json
በሚያዝያ	postedited_morphemes.json
ተመልሰን	postedited_morphemes.json
ታጥቀን	postedited_morphemes.json
እነዚህን	postedited_morphemes.json
እንዲህ	postedited_morphemes.json
ከሁዋላው	postedited_morphemes.json
የገልገል	postedited_morphemes.json
ይጠቀጥቀኛል	postedited_morphemes.json
በክርክሩ	postedited_morphemes.json
የአዲስአበባ	postedited_morphemes.json
ሀገሬው	postedited_morphemes.json
መጥምቃዊ	postedited_morphemes.json
በሐዲስ	postedited_morphemes.json
አልነበረውም	postedited_morphemes.json
10ኛው	postedited_morphemes.json
10ዓመታት	postedited_morphemes.json
116ኛው	postedited_morphemes.json
119ኛው	postedited_morphemes.json
11በመቶ	postedited_morphemes.json
11ኛው	postedited_morphemes.json
11ኛውን	postedited_morphemes.json
በዚሁ	postedited_morphemes.json
1133ኛው	postedited_morphemes.json
12007ዋኢማ-ኢትዮጵያና	postedited_morphemes.json
120ኛው	postedited_morphemes.json
120ኛውን	postedited_morphemes.json
121ኛውን	postedited_morphemes.json
122ኛው	postedited_morphemes.json
123ኛው	postedited_morphemes.json
123ኛውን	postedited_morphemes.json
125ኛው	postedited_morphemes.json
12ቱም	postedited_morphemes.json
12ቱን	postedited_morphemes.json
12ኛው	postedited_morphemes.json
12ኛውን	postedited_morphemes.json
በዚያች	postedited_morphemes.json
13ኛው	postedited_morphemes.json
ከንጉሥ	postedited_morphemes.json
በአየር	postedited_morphemes.json
1434ኛው	postedited_morphemes.json
1435ኛው	postedited_morphemes.json
1439ኛው	postedited_morphemes.json
ይሄም	postedited_morphemes.json
ስለካርታው	postedited_morphemes.json
1486ኛው	postedited_morphemes.json
152007ዋኢማ-ዳያስፖራው	postedited_morphemes.json
15ኛው	postedited_morphemes.json
15ኛውን	postedited_morphemes.json
16-ኛ-ው	postedited_morphemes.json
162007ዋኢማ-የአገሪቱ	postedited_morphemes.json
16ኛው	postedited_morphemes.json
172007ዋኢማ-የኩዌትና	postedited_morphemes.json
1728የቅጣት	postedited_morphemes.json
17ኛው	postedited_morphemes.json
17ኛውን	postedited_morphemes.json
172008ዋኢማ-የአገሪቱን	postedited_morphemes.json
18-ኛ-ው	postedited_morphemes.json
182008ዋኢማ-አገራት	postedited_morphemes.json
ለአሜሪካና	postedited_morphemes.json
1893በደብዳቤ	postedited_morphemes.json
የጣሊያን	postedited_morphemes.json
ከንጉሠ	postedited_morphemes.json
በመቀሌ	postedited_morphemes.json
18ኛው	postedited_morphemes.json
18ኛውና	postedited_morphemes.json
18ኛውን	postedited_morphemes.json
192007ዋኢማ-የሀገራችንን	postedited_morphemes.json
1937በላይ	postedited_morphemes.json
1960ዎቹ	postedited_morphemes.json
1970ዎቹ	postedited_morphemes.json
1980ዎቹ	postedited_morphemes.json
1998በኮሌጅ	postedited_morphemes.json
19ነኛው	postedited_morphemes.json
19ኛው	postedited_morphemes.json
ሥጋውና	postedited_morphemes.json
ግዛቶቻቸውን	postedited_morphemes.json
ሌሎች	postedited_morphemes.json
20-ኛ-ው	postedited_morphemes.json
2007ዋኢማ-በከባቢ	postedited_morphemes.json
2017በስመኝ	postedited_morphemes.json
2018በስመኝ	postedited_morphemes.json
2018በብዙአየው	postedited_morphemes.json
2018በነስረዲን	postedited_morphemes.json
2018በአድማሱ	postedited_morphemes.json
2019በሰለሞን	postedited_morphemes.json
2019በአድማሱ	postedited_morphemes.json
2019በጌታቸው	postedited_morphemes.json
202005ዋኢማ-ኢትዮጵያና	postedited_morphemes.json
202008ዋኢማ-በአሳሳቢው	postedited_morphemes.json
202008ዋኢማ-የመንግስታቱ	postedited_morphemes.json
20በመቶ	postedited_morphemes.json
20ኛው	postedited_morphemes.json
20ዎቹ	postedited_morphemes.json
212005ዋኢማ-የአራተኛው	postedited_morphemes.json
በአርኪኦሎጂያዊ	postedited_morphemes.json
21ኛው	postedited_morphemes.json
21ኛውን	postedited_morphemes.json
22-ኛ-ው	postedited_morphemes.json
22007ዋኢማ-የጥራት	postedited_morphemes.json
22ኛው	postedited_morphemes.json
22ኛውን	postedited_morphemes.json
የኢህአዴግ	postedited_morphemes.json
23-ኛ-ው	postedited_morphemes.json
232004ዋኢማ-በነገው	postedited_morphemes.json
23ተኛው	postedited_morphemes.json
23ቱም	postedited_morphemes.json
23ኛው	postedited_morphemes.json
23ኛውን	postedited_morphemes.json
242007ዋኢማ-24ኛው	postedited_morphemes.json
242008ዋኢማ-የዘንድሮው	postedited_morphemes.json
24ተኛው	postedited_morphemes.json
24ቱን	postedited_morphemes.json
24ኛው	postedited_morphemes.json
24ኛውን	postedited_morphemes.json
255ሰልጣኞችንም	postedited_morphemes.json
25ተኛው	postedited_morphemes.json
25ኛው	postedited_morphemes.json
262007ዋኢማ-በአገሪቱ	postedited_morphemes.json
26ኛው	postedited_morphemes.json
27ኛውን	postedited_morphemes.json
28ተኛ	postedited_morphemes.json
28ኛውን	postedited_morphemes.json
28፥19መሥርቷታል	postedited_morphemes.json
ሊያደርጉ	postedited_morphemes.json
292004-የኢትዮጵያ	postedited_morphemes.json
292004ዋኢማ-ብዝሃነትን	postedited_morphemes.json
29ኛው	postedited_morphemes.json
29ኝን	postedited_morphemes.json
2መቶኛ	postedited_morphemes.json
በብሉይ	postedited_morphemes.json
2ኛና	postedited_morphemes.json
2ኛው	postedited_morphemes.json
2ኛውን	postedited_morphemes.json
እንደሌለው	postedited_morphemes.json
302007ዋኢማ-መገናኛ	postedited_morphemes.json
30ኛው	postedited_morphemes.json
30ዎቹ	postedited_morphemes.json
31ኛው	postedited_morphemes.json
32007ዋኢማ-በናይጄሪያዊው	postedited_morphemes.json
32007ዋኢማ-ተፎካካሪ	postedited_morphemes.json
32ኛው	postedited_morphemes.json
32ኛውን	postedited_morphemes.json
33ኛው	postedited_morphemes.json
340በሃያ	postedited_morphemes.json
34ኛው	postedited_morphemes.json
34ኛውን	postedited_morphemes.json
35ኛና	postedited_morphemes.json
35ኛው	postedited_morphemes.json
35ኛውን	postedited_morphemes.json
36ቀበሌዎች	postedited_morphemes.json
36ኛዋ	postedited_morphemes.json
38ኛው	postedited_morphemes.json
39ኙን	postedited_morphemes.json
3ሺዎቹ	postedited_morphemes.json
3ተኛ	postedited_morphemes.json
3ተኛው	postedited_morphemes.json
3ቱንም	postedited_morphemes.json
3ኛና	postedited_morphemes.json
3ኛው	postedited_morphemes.json
3ኛውን	postedited_morphemes.json
3አገልግሎት	postedited_morphemes.json
የምትጠብቅ	postedited_morphemes.json
40ኛው	postedited_morphemes.json
40ኛውን	postedited_morphemes.json
41ኛው	postedited_morphemes.json
41ኛውን	postedited_morphemes.json
41በዓለም	postedited_morphemes.json
42007ዋኢማ-ለሃገሪቱ	postedited_morphemes.json
42007ዋኢማ-የጨርቃ	postedited_morphemes.json
42ኛው	postedited_morphemes.json
433ኛው	postedited_morphemes.json
433ኛውን	postedited_morphemes.json
437ኛውን	postedited_morphemes.json
442ኛው	postedited_morphemes.json
45የ-ፖለቲካ	postedited_morphemes.json
46ኛው	postedited_morphemes.json
46ኛውን	postedited_morphemes.json
487ኛው	postedited_morphemes.json
489ኛው	postedited_morphemes.json
48ኛውን	postedited_morphemes.json
4ተኛው	postedited_morphemes.json
